ERS8393012	60093475	2817788
ERS8393016	68382938	2094064
ERS8393027	95148308	7739847
ERS8393037	70146464	3220250
ERS8393040	135713756	6632012
ERS8393043	66886480	2345919
ERS8393044	57187187	3415643
ERS8393047	57636582	1746668
ERS8393058	48933623	2296682
ERS8393059	150005965	5145729
ERS8393064	151296979	5666921
ERS8393068	213870113	7189431
ERS8393073	60160726	6668730
ERS8393077	29670645	1480890
ERS8393082	31909556	1674784
ERS8393086	47131230	1107269
ERS8393089	44856398	2858421
ERS8393091	27468773	2155748
ERS8393095	31823528	2771080
ERS8393097	49549024	2109944
ERS8393101	40372702	2328141
ERS8393113	155405743	6850440
ERS8393117	85299210	2433335
ERS8393118	97853056	5847016
ERS8393127	52991696	2256962
ERS8393137	44618105	1792417
ERS8393140	88787527	2679563
ERS8393143	66853265	4467621
ERS8393154	60104072	3711786
ERS8393155	93565042	5008294
ERS8393162	92734831	2140596
ERS8393166	38654528	801963
ERS8393168	28575196	4436552
ERS8393178	25757822	4567307
ERS8393180	31759437	2189321
ERS8393189	47332228	2257973
ERS8393193	36074705	2728340
ERS8393198	49351521	2948067
ERS8393201	32743954	3099574
ERS8393202	40935503	2991267
ERS8393204	29253136	3519474
ERS8393206	162742913	9557366
ERS8393209	32898433	3224388
ERS8393221	76821256	3584770
ERS8393227	60152339	3510754
ERS8393229	39638668	2015229
ERS8393231	31886080	908623
ERS8393235	61328532	2324822
ERS8393237	45866649	2607503
ERS8393240	52612895	1302757
ERS8393258	60418134	4259933
ERS8393259	77881541	4597763
ERS8393260	45372190	617949
ERS8393263	30682748	1061560
ERS8393275	78915149	3173778
ERS8393276	141279844	4110607
ERS8393281	34632703	2325596
ERS8393286	40835831	3048609
ERS8393288	142239259	7320717
ERS8393292	105595063	3710651
ERS8393302	39992798	5138842
ERS8393304	35921378	3201898
ERS8393307	115100573	4588502
ERS8393308	48999639	1635583
ERS8393309	41999323	1781793
ERS8393310	46928578	2853207
ERS8393314	54974408	1850721
ERS8393319	25922939	1901714
ERS8393323	50656910	1505450
ERS8393327	45087549	3270177
ERS8393331	68420835	1795840
ERS8393334	44161401	3380912
ERS8393344	68737688	3552209
ERS8393349	125459767	1595218
ERS8393352	64384299	6789270
ERS8393361	29474846	685405
ERS8393366	36923968	1233372
ERS8393369	52814224	3177234
ERS8393370	47714165	2123780
ERS8393375	35686801	1507946
ERS8393382	34648763	1037147
ERS8393383	73311979	2547933
ERS8393384	95041180	6554029
ERS8393386	77520294	2918898
ERS8393397	61934523	1510944
ERS8393403	55644287	4870262
ERS8393404	29343081	2523838
ERS8393414	41030679	3337162
ERS8393421	47536463	4094695
ERS8393423	53730365	2284685
ERS8393434	47665325	1238790
ERS8393436	47779138	8744526
ERS8393437	55473142	1379990
ERS8393443	63729415	2997614
ERS8393448	42365626	2271472
ERS8393452	59009182	2136017
ERS8393458	113686010	7452250
ERS8393467	63618893	3840692
ERS8393469	45428833	2114403
ERS8393484	32739243	974288
ERS8393488	40794171	17481026
ERS8393491	30140801	1778576
ERS8393493	32667528	1781964
ERS8393496	46995094	1876089
ERS8393501	31060280	1449030
ERS8393505	59702962	2244531
ERS8393512	39901556	3643121
ERS8393513	38976026	3350385
ERS8393517	67503472	2887130
ERS8393521	47542898	2335157
ERS8393522	34975176	1487855
ERS8393525	105073685	5176338
ERS8393533	32719398	2695046
ERS8393537	49498205	2738797
ERS8393540	61368424	1631678
ERS8393546	47975992	3429040
ERS8393547	30687831	1408780
ERS8393550	35759662	2954810
ERS8393560	40573784	1155439
ERS8393562	50571659	2484526
ERS8393567	43649370	3388621
ERS8393569	50202564	2959170
ERS8393571	115174289	13695922
ERS8393573	40891687	1756235
ERS8393584	60382838	4266231
ERS8393586	54595534	2299330
ERS8393589	161231219	5288846
ERS8393590	58547132	2642309
ERS8393602	40857014	1622287
ERS8393605	37953248	3208846
ERS8393608	65792543	3412889
ERS8393610	90310037	1531396
ERS8393619	33720623	774049
ERS8393631	44745597	4049851
ERS8393635	42231043	2452707
