ERS8392640	139113783	25415826
ERS8392648	60441373	8122508
ERS8392652	219563765	46552747
ERS8392657	121744595	20188883
ERS8392659	50345427	8180202
ERS8392663	72659338	11462069
ERS8392668	35441544	6628759
ERS8392669	31988384	5607367
ERS8392670	114286082	20668459
ERS8392673	56854829	11269276
ERS8392684	34720376	5375199
ERS8392686	31279924	5210090
ERS8392688	28935076	5132130
ERS8392694	27448799	6457713
ERS8392702	30840546	4026797
ERS8392704	50185791	9222687
ERS8392705	67919395	9010998
ERS8392707	33390240	4909641
ERS8392708	107427448	17924469
ERS8392710	35574888	8926606
ERS8392711	30021057	4510092
ERS8392714	33006706	9206452
ERS8392715	89268949	18090766
ERS8392716	141399009	21292578
ERS8392720	112047928	18610154
ERS8392721	26366737	4404480
ERS8392723	78308300	11970375
ERS8392730	207249379	24753232
ERS8392735	43359244	10160705
ERS8392740	49958029	8278040
ERS8392741	73738110	12789197
ERS8392742	202048482	28460518
ERS8392749	52736612	11631044
ERS8392751	193982914	35736198
ERS8392752	30773205	5585366
ERS8392755	341566305	58978832
ERS8392758	79191446	16132022
ERS8392759	38456343	9816247
ERS8392760	102748736	22415697
ERS8392764	73871436	10681059
ERS8392770	45573892	7220380
ERS8392773	60356527	14454880
ERS8392784	49355539	8252611
ERS8392787	51042843	13840940
ERS8392792	104778436	20064744
ERS8392793	46249983	5869391
ERS8392796	151400369	29898694
ERS8392797	32237710	5808893
ERS8392798	79867500	12267065
ERS8392802	35964840	8208060
ERS8392807	34746009	9603089
ERS8392809	127113986	21038835
ERS8392817	25069638	7772209
ERS8392824	37255618	9060185
ERS8392825	114723965	17436364
ERS8392830	45972395	7579740
ERS8392834	28765785	7558226
ERS8392839	38107222	6310372
ERS8392840	72254172	9131551
ERS8392842	48939190	10428447
ERS8392846	33765999	5057458
ERS8392851	109127929	17915017
ERS8392855	66294650	9245701
ERS8392859	36584573	6703457
ERS8392862	34968149	8669721
ERS8392867	37239765	7064104
ERS8392868	73329960	12017109
ERS8392870	29197156	5896723
ERS8392875	38952123	9650285
ERS8392877	82016325	14424802
ERS8392881	31487670	6744562
ERS8392882	61627497	14306552
ERS8392887	50702337	9530230
ERS8392890	43399854	6511494
ERS8392891	57178073	8470201
ERS8392892	30570770	4405074
ERS8392898	59421025	12286183
ERS8392900	41791921	4847155
ERS8392903	34730204	5375428
ERS8392908	53609867	6545325
ERS8392909	49134775	12712127
ERS8392910	35978144	18142050
ERS8392911	38322190	10233556
ERS8392912	47759142	10265790
ERS8392913	40248676	8806164
ERS8392920	29200924	4414229
ERS8392921	71482343	18579521
ERS8392922	44892239	8414185
ERS8392924	51363459	6450029
ERS8392926	40979831	13787426
ERS8392927	47275219	4753597
ERS8392928	35190936	5339183
ERS8392929	45879066	7058847
ERS8392932	111935660	12510804
ERS8392935	62230928	9364058
ERS8392939	40699524	8360317
ERS8392940	39234545	9558231
ERS8392944	111123469	15186070
ERS8392949	36073365	6421983
ERS8392956	24769137	6613429
ERS8392960	30962970	6024235
ERS8392965	41158248	6323047
ERS8392970	38286171	6026821
ERS8392974	146801962	12234612
ERS8392976	33672402	5965077
ERS8392994	27225454	4724506
ERS8393002	30223548	4346580
ERS8393006	30055503	6628718
ERS8393010	61555151	10707013
ERS8393012	52552019	10359244
ERS8393016	60034039	10442963
ERS8393027	83624202	19263953
ERS8393037	59954693	13412021
ERS8393040	117312544	25033224
ERS8393043	59725813	9506586
ERS8393044	51321492	9281338
ERS8393047	50009498	9373752
ERS8393058	43258128	7972177
ERS8393059	132542879	22608815
ERS8393064	133312020	23651880
ERS8393068	189104759	31954785
ERS8393073	53286878	13542578
ERS8393077	27001233	4150302
ERS8393082	28350511	5233829
ERS8393086	42510459	5728040
ERS8393089	40204203	7510616
ERS8393091	23016243	6608278
ERS8393095	28957885	5636723
ERS8393097	44879005	6779963
ERS8393101	35907133	6793710
ERS8393113	136497430	25758753
ERS8393117	77015431	10717114
ERS8393118	87444541	16255531
ERS8393127	46792333	8456325
ERS8393137	38202755	8207767
ERS8393140	77504439	13962651
ERS8393143	58784737	12536149
ERS8393154	53419939	10395919
ERS8393155	81025295	17548041
ERS8393162	83538772	11336655
ERS8393166	35347232	4109259
ERS8393168	23543960	9467788
ERS8393178	22986052	7339077
ERS8393180	27108898	6839860
ERS8393189	41206015	8384186
ERS8393193	32559982	6243063
ERS8393198	44779628	7519960
ERS8393201	27978366	7865162
ERS8393202	35974259	7952511
ERS8393204	27196074	5576536
ERS8393206	139434995	32865284
ERS8393209	30332806	5790015
ERS8393221	67138483	13267543
ERS8393227	52756513	10906580
ERS8393229	34892926	6760971
ERS8393231	28647998	4146705
ERS8393235	55923142	7730212
ERS8393237	41864258	6609894
ERS8393240	48104046	5811606
ERS8393258	51522366	13155701
ERS8393259	67558594	14920710
ERS8393260	42020428	3969711
ERS8393263	27341997	4402311
ERS8393275	70213924	11875003
ERS8393276	126828494	18561957
ERS8393281	30966355	5991944
ERS8393286	37496428	6388012
ERS8393288	122790882	26769094
ERS8393292	93459567	15846147
ERS8393302	35067946	10063694
ERS8393304	31895620	7227656
ERS8393307	101159664	18529411
ERS8393308	42936006	7699216
ERS8393309	35824800	7956316
ERS8393310	42608091	7173694
ERS8393314	47981262	8843867
ERS8393319	23008276	4816377
ERS8393323	42427851	9734509
ERS8393327	40215818	8141908
ERS8393331	62223989	7992686
ERS8393334	38479763	9062550
ERS8393344	58643576	13646321
ERS8393349	114163869	12891116
ERS8393352	59664507	11509062
ERS8393361	26533359	3626892
ERS8393366	32939638	5217702
ERS8393369	46192719	9798739
ERS8393370	43823081	6014864
ERS8393375	31009233	6185514
ERS8393382	31948440	3737470
ERS8393383	63367613	12492299
ERS8393384	85610144	15985065
ERS8393386	68445375	11993817
ERS8393397	55763415	7682052
ERS8393403	50493679	10020870
ERS8393404	25729539	6137380
ERS8393414	37160190	7207651
ERS8393421	41295861	10335297
ERS8393423	47747729	8267321
ERS8393434	44069370	4834745
ERS8393436	42160988	14362676
ERS8393437	51314746	5538386
ERS8393443	55464033	11262996
ERS8393448	39650753	4986345
ERS8393452	53017200	8127999
ERS8393458	103080954	18057306
ERS8393467	57101186	10358399
ERS8393469	40105965	7437271
ERS8393484	29594570	4118961
ERS8393488	38393209	19881988
ERS8393491	24810080	7109297
ERS8393493	28616925	5832567
ERS8393496	40169356	8701827
ERS8393501	28245856	4263454
ERS8393505	53856731	8090762
ERS8393512	33367896	10176781
ERS8393513	35371833	6954578
ERS8393517	60321918	10068684
ERS8393521	43604170	6273885
ERS8393522	30448834	6014197
ERS8393525	94504521	15745502
ERS8393533	29075996	6338448
ERS8393537	43492902	8744100
ERS8393540	55289868	7710234
ERS8393546	43289684	8115348
ERS8393547	24081170	8015441
ERS8393550	31758500	6955972
ERS8393560	35271710	6457513
ERS8393562	45882333	7173852
ERS8393567	37091632	9946359
ERS8393569	47495628	5666106
ERS8393571	102946668	25923543
ERS8393573	36283173	6364749
ERS8393584	55313741	9335328
ERS8393586	47070664	9824200
ERS8393589	133800526	32719539
ERS8393590	52257427	8932014
ERS8393602	34826133	7653168
ERS8393605	32887918	8274176
ERS8393608	54505642	14699790
ERS8393610	83153194	8688239
ERS8393619	31313211	3181461
ERS8393631	40247213	8548235
ERS8393635	37128467	7555283
